Unnamed: 0,policy_id,policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,fuel_type,max_torque,max_power,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,gear_box,steering_type,turning_radius,length,width,height,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,is_claim
2030,ID02031,0.748623314849066,0.01,0.336538461538461,C5,34738.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
34400,ID34401,0.097862059475473,0.03,0.384615384615385,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
11923,ID11924,1.09549553184286,0.01,0.326923076923077,C2,27003.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
14266,ID14267,1.06705978023071,0.09,0.317307692307692,C13,5410.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
45644,ID45645,0.01210414101572,0.09,0.423076923076923,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
28976,ID28977,1.11660547664206,0.13,0.403846153846154,C13,5410.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
53197,ID53198,0.572072636101165,0.05,0.557692307692308,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
21804,ID21805,0.089514912455698,0.08,0.519230769230769,C15,290.0,1.0,Utility,M10,CNG,85Nm@3000rpm,61.68bhp@6000rpm,G12B,1.0,No,No,No,Yes,No,Drum,1196.0,4.0,Manual,5.0,Manual,4.5,3675.0,1475.0,1825.0,1510.0,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0
57064,ID57065,0.092053760821113,0.07,0.365384615384615,C10,73430.0,1.0,C1,M2,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K12N Dualjet,2.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.8,3995.0,1735.0,1515.0,1335.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
25370,ID25371,0.509507579072495,0.15,0.394230769230769,C1,4990.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
34889,ID34890,0.55670707281875,0.03,0.423076923076923,C2,27003.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
42517,ID42518,0.070194428245836,0.1,0.423076923076923,C5,34738.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
33511,ID33512,0.648237478368928,0.0,0.519230769230769,C2,27003.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
48072,ID48073,0.106290691826553,0.0,0.471153846153846,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
112,ID00113,0.407690965478288,0.11,0.509615384615385,C5,34738.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
20424,ID20425,1.03829039271298,0.04,0.788461538461538,C5,34738.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
5655,ID05656,0.080480259839309,0.12,0.346153846153846,C5,34738.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
47679,ID47680,0.971725331007078,0.01,0.442307692307692,C13,5410.0,1.0,C1,M2,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K12N Dualjet,2.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.8,3995.0,1735.0,1515.0,1335.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
38000,ID38001,0.278631679349552,0.07,0.365384615384615,C7,6112.0,2.0,A,M3,Petrol,91Nm@4250rpm,67.06bhp@5500rpm,1.0 SCe,2.0,No,No,No,No,Yes,Drum,999.0,3.0,Automatic,5.0,Electric,5.0,3731.0,1579.0,1490.0,1155.0,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2.0,0
26566,ID26567,0.315769811454321,0.0,0.615384615384615,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
18713,ID18714,1.1099631628209,0.08,0.346153846153846,C2,27003.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
28499,ID28500,1.22448698038022,0.08,0.75,C13,5410.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
14454,ID14455,0.974617261882438,0.04,0.586538461538462,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
32185,ID32186,1.04123273324205,0.14,0.480769230769231,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
50136,ID50137,0.491275826019105,0.06,0.326923076923077,C8,8794.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
7146,ID07147,0.022197617078553,0.01,0.480769230769231,C2,27003.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
39122,ID39123,0.530148892127436,0.05,0.692307692307692,C2,27003.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
3007,ID03008,0.073145307312685,0.01,0.788461538461538,C2,27003.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
27043,ID27044,0.339526886279141,0.12,0.451923076923077,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
30825,ID30826,1.08532917924331,0.08,0.509615384615385,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
49558,ID49559,1.02677419654333,0.16,0.509615384615385,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
9440,ID09441,0.276163583671081,0.14,0.461538461538462,C4,21622.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
55969,ID55970,0.83218699050385,0.01,0.682692307692308,C5,34738.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
12205,ID12206,0.508300640059155,0.01,0.413461538461538,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
22148,ID22149,0.583710266336836,0.11,0.423076923076923,C10,73430.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
55014,ID55015,0.327699954124199,0.05,0.307692307692308,C15,290.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
32763,ID32764,1.18943125736544,0.09,0.442307692307692,C13,5410.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
47773,ID47774,0.138983634630629,0.08,0.480769230769231,C12,34791.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
8196,ID08197,0.035440901047588,0.0,0.576923076923077,C10,73430.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
8803,ID08804,0.630291149601693,0.03,0.423076923076923,C2,27003.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
1066,ID01067,1.01570721358874,0.21,0.769230769230769,C14,7788.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
39290,ID39291,1.23964399582513,0.06,0.307692307692308,C14,7788.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
56774,ID56775,0.826373362335946,0.06,0.480769230769231,C10,73430.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
12718,ID12719,0.402330616746225,0.03,0.5,C8,8794.0,1.0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.85,3990.0,1745.0,1500.0,1410.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,0
34866,ID34867,0.870056863740381,0.04,0.596153846153846,C2,27003.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
3498,ID03499,0.083531179016429,0.16,0.509615384615385,C10,73430.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
23380,ID23381,0.665328644054913,0.15,0.298076923076923,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
11198,ID11199,0.080479765452961,0.16,0.355769230769231,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
53953,ID53954,1.10088566811429,0.02,0.778846153846154,C10,73430.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
38489,ID38490,0.070820464670784,0.0,0.355769230769231,C5,34738.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
21468,ID21469,0.072100134229751,0.0,0.567307692307692,C4,21622.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
50891,ID50892,0.279982574400957,0.01,0.346153846153846,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
51548,ID51549,1.18761164950419,0.04,0.461538461538462,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
28512,ID28513,1.17060595754727,0.12,0.307692307692308,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
47705,ID47706,1.22768371923229,0.11,0.625,C8,8794.0,1.0,C1,M2,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K12N Dualjet,2.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.8,3995.0,1735.0,1515.0,1335.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
53309,ID53310,0.452008194967139,0.18,0.394230769230769,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
26728,ID26729,0.487972989682108,0.04,0.307692307692308,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
51042,ID51043,0.196120499002457,0.05,0.548076923076923,C19,27742.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
43938,ID43939,0.49996275899023,0.11,0.663461538461538,C2,27003.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
33924,ID33925,1.08064578158643,0.02,0.596153846153846,C8,8794.0,1.0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.85,3990.0,1745.0,1500.0,1410.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,0
52750,ID52751,0.529764054389534,0.15,0.740384615384615,C8,8794.0,1.0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.85,3990.0,1745.0,1500.0,1410.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,0
41487,ID41488,1.01860953872902,0.03,0.692307692307692,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
28168,ID28169,0.886574194179178,0.04,0.567307692307692,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
16616,ID16617,0.991414048165416,0.09,0.384615384615385,C2,27003.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
50508,ID50509,1.02883110240264,0.04,0.548076923076923,C8,8794.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
53283,ID53284,0.523783186409012,0.02,0.394230769230769,C11,6108.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
38793,ID38794,1.1755242247773,0.07,0.384615384615385,C10,73430.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
49687,ID49688,1.12057865878792,0.07,0.538461538461538,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
46475,ID46476,0.071774646344508,0.1,0.432692307692308,C8,8794.0,2.0,A,M3,Petrol,91Nm@4250rpm,67.06bhp@5500rpm,1.0 SCe,2.0,No,No,No,No,Yes,Drum,999.0,3.0,Automatic,5.0,Electric,5.0,3731.0,1579.0,1490.0,1155.0,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2.0,0
